x = 1.60, y = 3.21, angle = 220x = 3.68, y = 1.00, angle = 290
x = 3.68, y = 1.00, angle = 290
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.72, angle = 90
x = 2.07, y = 2.70, angle = 90
x = 2.07, y = 2.68, angle = 90
x = 2.07, y = 2.66, angle = 90
x = 2.07, y = 2.64, angle = 90
x = 2.07, y = 2.62, angle = 90
x = 2.07, y = 2.60, angle = 90
x = 2.07, y = 2.57, angle = 90
x = 2.07, y = 2.55, angle = 90
x = 2.06, y = 2.53, angle = 90
x = 2.06, y = 2.51, angle = 90
x = 2.06, y = 2.49, angle = 90
x = 2.06, y = 2.47, angle = 90
x = 2.06, y = 2.45, angle = 90
x = 2.06, y = 2.43, angle = 90
x = 2.06, y = 2.41, angle = 90
x = 2.06, y = 2.39, angle = 90
x = 2.06, y = 2.37, angle = 90
x = 2.06, y = 2.35, angle = 93
x = 2.06, y = 2.34, angle = 96
x = 2.06, y = 2.32, angle = 98
x = 2.06, y = 2.31, angle = 101
x = 2.05, y = 2.29, angle = 104
x = 2.05, y = 2.27, angle = 106
x = 2.04, y = 2.26, angle = 109
x = 2.04, y = 2.24, angle = 112
x = 2.03, y = 2.23, angle = 114
x = 2.02, y = 2.21, angle = 117
x = 2.02, y = 2.20, angle = 120
x = 2.01, y = 2.19, angle = 122
x = 2.00, y = 2.17, angle = 125
x = 1.99, y = 2.16, angle = 128
x = 1.98, y = 2.15, angle = 130
x = 1.97, y = 2.13, angle = 133
x = 1.96, y = 2.12, angle = 136
x = 1.94, y = 2.11, angle = 138
x = 1.93, y = 2.10, angle = 141
x = 1.92, y = 2.09, angle = 144
x = 1.90, y = 2.08, angle = 146
x = 1.89, y = 2.07, angle = 149
x = 1.88, y = 2.06, angle = 152
x = 1.86, y = 2.06, angle = 154
x = 1.85, y = 2.05, angle = 157
x = 1.83, y = 2.05, angle = 160
x = 1.82, y = 2.04, angle = 162
x = 1.80, y = 2.04, angle = 165
x = 1.78, y = 2.03, angle = 168
x = 1.77, y = 2.03, angle = 170
x = 1.75, y = 2.03, angle = 173
x = 1.73, y = 2.02, angle = 173
x = 1.71, y = 2.02, angle = 173
x = 1.69, y = 2.02, angle = 173
x = 1.67, y = 2.02, angle = 173
x = 1.65, y = 2.01, angle = 173
x = 1.63, y = 2.01, angle = 173
x = 1.61, y = 2.01, angle = 173
x = 1.59, y = 2.01, angle = 173
x = 1.57, y = 2.01, angle = 173
x = 1.55, y = 2.00, angle = 173
x = 1.53, y = 2.00, angle = 173
x = 1.51, y = 2.00, angle = 173
x = 1.49, y = 2.00, angle = 173
x = 1.47, y = 1.99, angle = 173
x = 1.45, y = 1.99, angle = 173
x = 1.43, y = 1.99, angle = 173
x = 1.41, y = 1.99, angle = 173
x = 1.39, y = 1.98, angle = 173
x = 1.37, y = 1.98, angle = 173
x = 1.35, y = 1.98, angle = 173
x = 1.33, y = 1.98, angle = 173
x = 1.31, y = 1.98, angle = 176
x = 1.29, y = 1.98, angle = 178
x = 1.28, y = 1.98, angle = 181
x = 1.26, y = 1.98, angle = 184
x = 1.24, y = 1.98, angle = 186
x = 1.23, y = 1.98, angle = 189
x = 1.21, y = 1.98, angle = 192
x = 1.20, y = 1.99, angle = 194
x = 1.18, y = 1.99, angle = 194
x = 1.16, y = 2.00, angle = 194
x = 1.14, y = 2.00, angle = 194
x = 1.12, y = 2.01, angle = 194
x = 1.10, y = 2.01, angle = 194
x = 1.08, y = 2.02, angle = 197
x = 1.07, y = 2.02, angle = 200
x = 1.05, y = 2.03, angle = 202
x = 1.04, y = 2.04, angle = 205
x = 1.02, y = 2.04, angle = 208
x = 1.01, y = 2.05, angle = 210
x = 0.99, y = 2.06, angle = 213
x = 0.98, y = 2.07, angle = 216
x = 0.97, y = 2.08, angle = 218
x = 0.95, y = 2.09, angle = 221
x = 0.94, y = 2.10, angle = 224
x = 0.93, y = 2.11, angle = 226
x = 0.92, y = 2.12, angle = 229
x = 0.91, y = 2.14, angle = 232
x = 0.90, y = 2.15, angle = 234
x = 0.89, y = 2.16, angle = 237
x = 0.88, y = 2.18, angle = 240
x = 0.87, y = 2.19, angle = 242
x = 0.87, y = 2.21, angle = 245
x = 0.86, y = 2.22, angle = 248
x = 0.86, y = 2.24, angle = 250
x = 0.85, y = 2.25, angle = 253
x = 0.85, y = 2.27, angle = 256
x = 0.84, y = 2.28, angle = 258
x = 0.84, y = 2.30, angle = 261
x = 0.84, y = 2.32, angle = 264
x = 0.84, y = 2.33, angle = 266
x = 0.84, y = 2.35, angle = 269
x = 0.84, y = 2.36, angle = 272
x = 0.84, y = 2.38, angle = 274
x = 0.84, y = 2.40, angle = 277
x = 0.84, y = 2.41, angle = 280
x = 0.84, y = 2.43, angle = 282
x = 0.85, y = 2.45, angle = 285
x = 0.85, y = 2.46, angle = 288
x = 0.86, y = 2.48, angle = 290
x = 0.87, y = 2.49, angle = 293
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
x = 0.87, y = 2.51, angle = 296
